word,global,noise-aware,self,top,bot
makes,3.299,3.237,3.851,0.000,0.000
consequence,3.366,3.312,3.992,0.000,0.000
understanding,2.506,2.546,2.837,0.000,0.000
end,2.213,2.199,1.963,0.000,0.000
represents,2.841,3.092,2.532,0.000,0.000
proved,2.273,2.228,2.199,0.000,0.000
years,2.488,2.642,2.641,0.000,0.000
block,4.820,4.930,5.009,0.000,0.000
effects,27.578,30.028,32.069,0.000,0.000
expressed,7.471,7.895,7.734,0.000,0.000
sciences,6.318,6.577,7.585,0.000,0.000
sufficient,3.259,3.273,2.919,0.000,0.000
mind,8.118,8.114,7.965,0.000,0.000
useful,1.873,1.934,2.259,0.000,0.000
symmetry,18.080,18.311,18.247,0.000,0.000
ieee,23.355,23.694,25.669,0.000,0.000
directly,1.449,1.504,1.945,0.000,0.000
atom,39.476,36.745,38.445,0.000,0.000
mentioned,1.731,1.693,2.913,0.000,0.000
approximations,8.423,8.193,8.705,0.000,0.000
eds,14.291,14.354,16.049,0.000,0.000
future,2.498,2.648,2.839,0.000,0.000
together,2.084,2.328,1.858,0.000,0.000
last,5.339,5.426,5.077,0.000,0.000
unit,9.443,9.121,8.455,0.000,0.000
existence,2.876,2.661,3.638,0.000,0.000
constant,41.930,41.734,36.880,0.000,0.000
per,7.718,7.775,6.842,0.000,0.000
namely,2.092,2.155,1.360,0.000,0.000
family,3.964,4.010,3.654,0.000,0.000
reason,2.321,2.211,2.006,0.000,0.000
taken,5.456,5.630,5.776,0.000,0.000
adding,9.015,9.173,9.107,0.000,0.000
strategy,1.838,1.877,2.188,0.000,0.000
representing,1.073,1.091,1.111,0.000,0.000
article,2.923,2.814,2.961,0.000,0.000
vertex,17.419,17.624,17.405,0.000,0.000
although,3.490,3.417,3.587,0.000,0.000
composite,16.096,16.292,16.121,0.000,0.000
kind,1.436,1.509,1.270,0.000,0.000
spaces,3.670,3.601,3.503,0.000,0.000
transition,30.545,30.435,30.913,0.000,0.000
applying,0.887,0.921,1.077,0.000,0.000
infinite,5.216,5.354,5.048,0.000,0.000
experiment,17.130,15.984,21.065,0.000,0.000
list,5.471,5.561,6.523,0.000,0.000
simply,1.425,1.490,1.175,0.000,0.000
minimum,6.498,6.504,6.438,0.000,0.000
combinations,8.018,8.197,7.508,0.000,0.000
chosen,4.326,4.361,4.407,0.000,0.000
matrices,7.772,7.165,8.363,0.000,0.000
performance,2.287,2.312,2.197,0.000,0.000
connected,1.979,2.024,1.938,0.000,0.000
weighted,5.180,5.111,5.098,0.000,0.000
source,1.921,1.969,1.875,0.000,0.000
volume,19.557,19.375,27.433,0.000,0.000
processing,5.889,5.996,6.045,0.000,0.000
via,6.731,6.532,6.959,0.000,0.000
iii,3.247,3.303,4.506,0.000,0.000
formalism,7.181,7.590,8.151,0.000,0.000
put,2.905,2.931,2.990,0.000,0.000
third,9.994,9.876,10.617,0.000,0.000
performed,14.619,14.037,16.869,0.000,0.000
moreover,2.115,2.092,2.179,0.000,0.000
approximate,4.272,4.370,4.090,0.000,0.000
correspond,2.368,2.093,2.731,0.000,0.000
times,6.015,6.123,6.155,0.000,0.000
clear,3.655,3.581,3.601,0.000,0.000
implementation,1.232,1.319,1.326,0.000,0.000
subject,2.458,2.465,2.342,0.000,0.000
von,13.560,13.583,14.996,0.000,0.000
ordering,2.971,2.931,2.907,0.000,0.000
write,1.371,1.460,1.008,0.000,0.000
algebra,2.435,2.549,2.219,0.000,0.000
seen,1.863,1.896,1.615,0.000,0.000
start,0.912,0.944,1.160,0.000,0.000
sources,2.401,2.507,2.706,0.000,0.000
das,14.207,15.101,18.500,0.000,0.000
propagation,7.261,7.259,6.474,0.000,0.000
want,2.407,2.448,2.397,0.000,0.000
numerical,28.581,28.230,33.586,0.000,0.000
actually,1.660,1.646,1.607,0.000,0.000
observation,3.790,3.703,3.998,0.000,0.000
course,1.842,1.788,1.805,0.000,0.000
possibility,7.863,7.818,8.691,0.000,0.000
resulting,2.484,2.645,2.206,0.000,0.000
considering,1.151,1.181,1.074,0.000,0.000
int,10.456,10.541,14.525,0.000,0.000
inequality,6.231,6.101,6.393,0.000,0.000
entanglement,5.280,5.384,5.431,0.000,0.000
computed,3.650,3.990,4.548,0.000,0.000
short,3.982,4.018,3.984,0.000,0.000
resolution,9.927,10.176,9.917,0.000,0.000
practical,2.335,2.365,2.463,0.000,0.000
clearly,2.334,2.311,2.233,0.000,0.000
takes,4.080,4.064,3.684,0.000,0.000
potential,36.370,36.088,36.690,0.000,0.000
provided,1.795,1.976,1.864,0.000,0.000
side,15.390,15.633,14.388,0.000,0.000
discuss,1.464,1.637,2.462,0.000,0.000
literature,2.261,2.246,2.135,0.000,0.000
close,10.667,10.509,11.231,0.000,0.000
continuous,1.367,1.331,1.496,0.000,0.000
unique,3.920,3.928,4.020,0.000,0.000
clusters,10.167,10.534,10.660,0.000,0.000
usually,0.704,0.652,0.828,0.000,0.000
line,12.077,11.494,12.589,0.000,0.000
furthermore,1.627,1.712,1.614,0.000,0.000
york,8.437,8.491,15.665,0.000,0.000
typical,7.049,7.062,8.012,0.000,0.000
explanation,1.781,1.772,1.654,0.000,0.000
parts,11.146,11.107,10.793,0.000,0.000
statistical,6.251,6.769,6.796,0.000,0.000
communication,3.380,3.573,3.984,0.000,0.000
expression,23.559,23.474,22.164,0.000,0.000
far,3.222,3.281,3.303,0.000,0.000
loss,5.595,5.834,5.992,0.000,0.000
double,29.286,28.560,28.174,0.000,0.000
stochastic,2.919,2.902,3.157,0.000,0.000
bounds,4.656,4.643,4.386,0.000,0.000
open,8.682,8.643,9.181,0.000,0.000
discrete,3.575,3.697,3.580,0.000,0.000
focus,1.162,1.127,1.319,0.000,0.000
written,12.882,12.858,12.432,0.000,0.000
discussion,2.694,2.703,2.818,0.000,0.000
propose,3.218,3.286,3.137,0.000,0.000
cambridge,3.536,3.566,6.983,0.000,0.000
requires,1.790,1.721,1.667,0.000,0.000
occurs,2.294,2.403,2.839,0.000,0.000
collective,10.311,10.301,9.908,0.000,0.000
add,5.460,5.317,4.925,0.000,0.000
criteria,4.521,4.536,4.940,0.000,0.000
seems,1.724,1.698,1.666,0.000,0.000
frame,5.418,5.793,7.105,0.000,0.000
questions,2.500,2.492,2.577,0.000,0.000
development,1.264,1.326,1.686,0.000,0.000
quot,11.981,12.109,11.790,0.000,0.000
long,4.233,4.230,4.528,0.000,0.000
org,5.285,5.368,10.029,0.000,0.000
place,1.987,1.887,1.716,0.000,0.000
improvement,16.240,16.736,16.636,0.000,0.000
feature,1.026,1.006,1.052,0.000,0.000
statement,0.930,0.924,0.787,0.000,0.000
prior,2.073,2.071,2.053,0.000,0.000
needed,2.515,2.518,2.593,0.000,0.000
determine,10.109,10.519,10.408,0.000,0.000
canonical,9.688,9.767,10.490,0.000,0.000
precisely,2.892,2.861,3.151,0.000,0.000
relevant,1.024,1.137,1.043,0.000,0.000
amount,4.836,4.870,4.741,0.000,0.000
studies,5.309,5.139,5.119,0.000,0.000
error,10.275,9.485,13.791,0.000,0.000
weak,17.876,16.848,18.517,0.000,0.000
interference,11.103,11.843,9.543,0.000,0.000
recent,8.133,8.123,8.647,0.000,0.000
ways,0.997,1.013,1.129,0.000,0.000
lattice,24.290,24.174,22.969,0.000,0.000
output,4.091,4.140,4.157,0.000,0.000
others,0.570,0.563,0.513,0.000,0.000
later,2.623,2.661,2.280,0.000,0.000
reduced,13.786,13.589,14.017,0.000,0.000
position,1.475,1.475,1.400,0.000,0.000
fundamental,19.345,19.851,22.422,0.000,0.000
relationship,1.671,1.627,1.736,0.000,0.000
working,1.061,1.042,1.064,0.000,0.000
law,2.605,2.705,3.021,0.000,0.000
closed,11.404,11.514,11.355,0.000,0.000
operation,1.627,1.606,1.242,0.000,0.000
precise,6.456,6.553,7.628,0.000,0.000
hybrid,3.358,3.420,3.356,0.000,0.000
changes,1.630,1.592,1.255,0.000,0.000
principles,2.923,2.948,2.985,0.000,0.000
derived,6.235,6.364,5.688,0.000,0.000
statistics,4.155,4.294,4.496,0.000,0.000
describes,4.359,4.351,3.803,0.000,0.000
mechanism,1.646,1.618,1.938,0.000,0.000
ordered,2.137,2.142,2.255,0.000,0.000
recall,1.814,1.836,1.777,0.000,0.000
acts,1.670,1.643,1.451,0.000,0.000
symmetric,4.961,4.941,5.747,0.000,0.000
reference,6.087,6.086,6.490,0.000,0.000
symbol,2.905,2.897,2.387,0.000,0.000
gets,1.826,1.796,1.770,0.000,0.000
leads,3.931,3.856,4.195,0.000,0.000
increase,2.380,2.549,2.445,0.000,0.000
representations,6.044,6.177,6.766,0.000,0.000
engineering,7.306,7.414,8.608,0.000,0.000
becomes,3.297,3.449,3.163,0.000,0.000
uses,0.425,0.447,0.407,0.000,0.000
maximal,1.799,1.795,1.720,0.000,0.000
math,3.159,3.220,4.911,0.000,0.000
involved,1.203,1.228,1.192,0.000,0.000
tests,2.487,2.566,2.844,0.000,0.000
formulae,3.497,3.537,3.288,0.000,0.000
studied,2.624,2.682,2.900,0.000,0.000
discussed,3.648,3.631,4.633,0.000,0.000
whole,0.842,0.799,0.904,0.000,0.000
evolution,2.885,3.009,2.773,0.000,0.000
features,0.712,0.705,0.684,0.000,0.000
valid,0.825,0.853,0.881,0.000,0.000
treatment,14.975,16.071,15.766,0.000,0.000
assigned,4.276,4.335,4.268,0.000,0.000
assumed,1.729,1.683,1.352,0.000,0.000
forms,6.663,6.951,6.086,0.000,0.000
follow,0.734,0.754,0.592,0.000,0.000
higher,21.050,21.159,22.046,0.000,0.000
quite,3.114,3.168,2.905,0.000,0.000
denotes,2.573,2.581,2.632,0.000,0.000
prediction,3.297,3.321,3.188,0.000,0.000
criterion,1.126,1.084,1.110,0.000,0.000
defining,0.629,0.638,0.736,0.000,0.000
though,0.936,0.874,1.029,0.000,0.000
range,7.105,7.116,7.549,0.000,0.000
review,4.402,4.284,5.081,0.000,0.000
factors,10.022,9.873,12.065,0.000,0.000
works,4.190,4.114,4.056,0.000,0.000
understand,1.243,1.248,1.189,0.000,0.000
specified,1.443,1.416,1.301,0.000,0.000
starting,3.901,4.023,3.932,0.000,0.000
difficult,1.929,2.004,1.797,0.000,0.000
observe,1.646,1.631,1.854,0.000,0.000
columns,7.686,7.689,8.833,0.000,0.000
task,0.909,0.894,0.723,0.000,0.000
towards,0.847,0.916,0.943,0.000,0.000
mean,4.976,5.053,5.477,0.000,0.000
perform,3.243,3.228,3.202,0.000,0.000
practice,2.342,2.332,2.385,0.000,0.000
label,3.107,3.127,2.954,0.000,0.000
require,2.057,1.974,2.109,0.000,0.000
presence,6.945,7.227,6.464,0.000,0.000
almost,3.831,3.942,4.267,0.000,0.000
symbols,2.029,2.139,1.876,0.000,0.000
text,3.367,3.276,3.461,0.000,0.000
refer,2.700,2.746,1.983,0.000,0.000
explicitly,7.677,7.701,6.442,0.000,0.000
underlying,0.927,0.949,0.974,0.000,0.000
dimensional,11.852,12.248,9.339,0.000,0.000
reasonable,2.161,2.219,2.375,0.000,0.000
issues,1.612,1.610,1.709,0.000,0.000
background,2.832,2.835,3.328,0.000,0.000
constructed,5.490,5.533,5.618,0.000,0.000
occur,2.531,2.511,2.809,0.000,0.000
depends,3.899,3.906,3.727,0.000,0.000
conclude,1.123,1.077,1.093,0.000,0.000
generate,1.123,1.154,1.117,0.000,0.000
necessarily,1.663,1.659,1.642,0.000,0.000
conf,9.259,9.337,11.598,0.000,0.000
degrees,3.415,3.264,3.677,0.000,0.000
berlin,2.675,2.911,6.523,0.000,0.000
extend,0.954,0.918,0.932,0.000,0.000
check,4.660,4.715,4.353,0.000,0.000
conclusions,1.314,1.383,1.104,0.000,0.000
compared,5.038,5.002,5.544,0.000,0.000
obvious,1.850,1.831,1.899,0.000,0.000
final,23.637,23.113,24.444,0.000,0.000
chain,3.862,3.844,3.555,0.000,0.000
enough,0.950,0.939,0.953,0.000,0.000
regular,2.092,2.211,2.043,0.000,0.000
interaction,38.349,38.376,38.288,0.000,0.000
string,5.364,5.343,5.389,0.000,0.000
detection,14.296,14.530,12.214,0.000,0.000
yields,2.377,2.545,2.193,0.000,0.000
series,16.766,16.770,17.797,0.000,0.000
recently,4.072,3.789,4.261,0.000,0.000
increasing,1.676,1.679,1.745,0.000,0.000
likely,1.483,1.443,1.696,0.000,0.000
transformations,0.788,0.781,0.709,0.000,0.000
direct,1.514,1.544,1.673,0.000,0.000
possibly,0.927,0.917,0.972,0.000,0.000
added,1.920,1.957,1.771,0.000,0.000
trivial,0.935,0.926,0.942,0.000,0.000
arxiv,7.359,7.244,11.795,0.000,0.000
specifically,1.065,1.106,0.920,0.000,0.000
distributions,1.349,1.411,1.098,0.000,0.000
become,1.521,1.523,1.630,0.000,0.000
key,0.456,0.487,0.740,0.000,0.000
observed,5.817,5.896,6.056,0.000,0.000
unknown,1.493,1.493,1.370,0.000,0.000
yet,1.208,1.214,1.339,0.000,0.000
internal,3.903,3.478,5.275,0.000,0.000
upon,6.761,6.520,6.751,0.000,0.000
contained,2.104,2.062,2.077,0.000,0.000
tools,1.044,1.058,1.112,0.000,0.000
appears,0.971,1.027,0.882,0.000,0.000
permutation,2.110,2.249,1.993,0.000,0.000
identified,1.399,1.487,1.496,0.000,0.000
combining,1.281,1.424,1.123,0.000,0.000
include,9.366,9.185,9.252,0.000,0.000
distributed,1.638,1.696,1.447,0.000,0.000
year,25.903,25.475,26.799,0.000,0.000
lead,2.898,2.940,3.127,0.000,0.000
whereas,1.570,1.580,1.264,0.000,0.000
generalization,0.843,0.852,0.938,0.000,0.000
turn,0.939,0.924,1.052,0.000,0.000
technology,2.852,3.051,4.319,0.000,0.000
distinct,1.531,1.571,1.838,0.000,0.000
remark,2.652,2.553,2.707,0.000,0.000
formulation,1.732,1.779,1.628,0.000,0.000
none,1.586,1.650,1.562,0.000,0.000
row,4.298,4.324,5.275,0.000,0.000
suitable,0.675,0.734,0.621,0.000,0.000
integration,27.219,26.142,26.741,0.000,0.000
www,1.434,1.487,3.109,0.000,0.000
root,6.852,6.764,6.461,0.000,0.000
geometric,2.072,2.033,2.280,0.000,0.000
illustrate,0.781,0.811,0.848,0.000,0.000
generation,2.856,2.834,2.181,0.000,0.000
compare,4.467,4.393,4.780,0.000,0.000
determined,9.295,9.247,9.944,0.000,0.000
larger,18.259,18.218,19.545,0.000,0.000
greater,1.764,1.772,1.662,0.000,0.000
impossible,0.708,0.696,0.738,0.000,0.000
wide,3.696,3.642,3.652,0.000,0.000
smaller,14.991,14.874,16.793,0.000,0.000
appear,0.930,0.924,1.016,0.000,0.000
black,3.680,3.713,3.739,0.000,0.000
assumptions,1.028,1.031,0.971,0.000,0.000
strictly,0.917,0.903,0.954,0.000,0.000
van,5.561,5.478,7.731,0.000,0.000
integrated,7.616,7.599,7.611,0.000,0.000
mechanisms,0.781,0.782,0.693,0.000,0.000
successful,0.382,0.369,0.388,0.000,0.000
identify,0.192,0.219,0.194,0.000,0.000
external,18.253,18.936,19.022,0.000,0.000
depending,0.843,0.814,0.879,0.000,0.000
formally,0.903,0.878,1.046,0.000,0.000
interest,9.635,9.762,9.372,0.000,0.000
remaining,2.579,2.625,3.159,0.000,0.000
comparison,11.483,11.412,12.845,0.000,0.000
details,2.232,2.190,2.791,0.000,0.000
moore,3.800,3.670,3.957,0.000,0.000
induced,24.416,23.720,24.585,0.000,0.000
technical,1.954,2.030,2.040,0.000,0.000
consisting,1.720,1.762,1.728,0.000,0.000
identical,5.179,5.256,4.175,0.000,0.000
purpose,1.218,1.220,1.115,0.000,0.000
expectation,31.012,32.182,30.828,0.000,0.000
observations,1.425,1.426,1.584,0.000,0.000
claim,3.876,3.790,3.875,0.000,0.000
masses,12.886,11.616,16.195,0.000,0.000
allowed,2.491,2.522,2.643,0.000,0.000
sample,3.310,3.386,2.693,0.000,0.000
absolute,2.973,3.072,2.929,0.000,0.000
built,0.557,0.583,0.521,0.000,0.000
ground,51.725,51.282,50.635,0.000,0.000
constrained,0.337,0.359,0.396,0.000,0.000
examined,7.608,7.722,7.229,0.000,0.000
equality,1.988,2.006,1.892,0.000,0.000
except,1.710,1.710,2.002,0.000,0.000
kinds,0.972,0.984,0.898,0.000,0.000
directed,6.563,6.566,6.341,0.000,0.000
partially,0.990,1.010,0.936,0.000,0.000
index,4.407,4.290,4.459,0.000,0.000
deal,0.709,0.697,0.839,0.000,0.000
correct,1.669,1.668,1.310,0.000,0.000
back,0.895,0.936,0.913,0.000,0.000
look,0.739,0.774,0.841,0.000,0.000
predicted,10.291,10.361,10.009,0.000,0.000
functional,3.202,3.291,3.085,0.000,0.000
reduce,1.902,1.915,1.931,0.000,0.000
population,3.373,3.442,2.334,0.000,0.000
issue,0.913,0.887,0.785,0.000,0.000
tool,1.289,1.301,1.347,0.000,0.000
bipolar,3.316,3.260,2.787,0.000,0.000
actual,10.659,10.778,10.853,0.000,0.000
comput,3.183,3.203,6.679,0.000,0.000
quasi,21.055,20.684,21.138,0.000,0.000
needs,1.455,1.481,1.514,0.000,0.000
wang,2.615,2.652,3.727,0.000,0.000
target,4.818,4.878,4.873,0.000,0.000
report,2.479,2.554,2.365,0.000,0.000
ability,2.495,2.479,2.510,0.000,0.000
notice,1.128,1.116,1.045,0.000,0.000
limit,9.032,8.944,8.665,0.000,0.000
area,0.918,0.994,1.010,0.000,0.000
included,23.197,23.168,21.979,0.000,0.000
body,45.100,43.749,45.907,0.000,0.000
correspondence,1.853,1.859,1.834,0.000,0.000
technique,5.040,5.103,4.729,0.000,0.000
project,1.231,1.359,1.639,0.000,0.000
presents,0.862,0.861,1.306,0.000,0.000
combined,2.767,2.907,2.980,0.000,0.000
certainly,0.892,0.857,0.926,0.000,0.000
never,1.748,1.655,1.656,0.000,0.000
express,1.273,1.343,1.383,0.000,0.000
assuming,0.967,1.019,1.176,0.000,0.000
phase,9.329,9.184,7.486,0.000,0.000
appropriate,1.691,1.667,1.536,0.000,0.000
remains,0.521,0.471,0.659,0.000,0.000
develop,0.641,0.660,0.722,0.000,0.000
uniform,1.561,1.538,1.734,0.000,0.000
come,1.207,1.200,0.942,0.000,0.000
cycle,5.182,5.158,5.100,0.000,0.000
deviations,6.359,6.472,6.671,0.000,0.000
believe,1.288,1.248,1.151,0.000,0.000
ratio,21.051,21.493,22.952,0.000,0.000
neither,1.718,1.704,1.637,0.000,0.000
sci,2.768,2.917,4.275,0.000,0.000
connection,1.128,1.136,1.094,0.000,0.000
create,0.370,0.394,0.401,0.000,0.000
assessment,3.363,3.453,3.620,0.000,0.000
schemes,1.978,1.956,1.735,0.000,0.000
dependent,13.675,12.847,13.169,0.000,0.000
code,19.400,19.307,20.458,0.000,0.000
importance,1.837,1.900,2.152,0.000,0.000
completely,0.924,0.925,0.938,0.000,0.000
typically,0.672,0.637,0.552,0.000,0.000
beyond,2.322,2.350,2.169,0.000,0.000
tables,17.912,17.754,19.357,0.000,0.000
matter,2.515,2.450,3.021,0.000,0.000
violation,12.793,12.741,14.228,0.000,0.000
effective,26.736,26.481,25.600,0.000,0.000
derive,4.237,4.269,4.373,0.000,0.000
period,4.813,4.759,3.544,0.000,0.000
groups,1.668,1.733,1.909,0.000,0.000
produce,0.506,0.505,0.500,0.000,0.000
inclusion,7.689,7.487,7.742,0.000,0.000
depend,3.444,3.498,3.595,0.000,0.000
normalized,2.531,2.665,2.330,0.000,0.000
transfer,4.782,4.758,5.450,0.000,0.000
restriction,1.044,0.995,0.932,0.000,0.000
consequences,0.353,0.360,0.590,0.000,0.000
help,2.667,2.722,2.559,0.000,0.000
empirical,6.622,6.216,7.352,0.000,0.000
testing,0.709,0.734,0.718,0.000,0.000
outside,1.414,1.377,1.399,0.000,0.000
regarding,1.788,1.762,1.512,0.000,0.000
aim,0.636,0.585,0.624,0.000,0.000
showing,1.196,1.171,1.145,0.000,0.000
trajectory,8.026,8.069,7.447,0.000,0.000
labeled,1.954,1.999,2.222,0.000,0.000
max,1.112,1.130,0.972,0.000,0.000
department,7.080,6.984,8.183,0.000,0.000
attention,0.702,0.693,0.841,0.000,0.000
explain,0.557,0.539,0.715,0.000,0.000
mechanics,14.406,15.703,15.976,0.000,0.000
trans,5.576,5.666,6.698,0.000,0.000
temporal,1.937,1.995,2.640,0.000,0.000
errors,3.534,3.357,4.018,0.000,0.000
investigate,1.973,1.955,2.278,0.000,0.000
efficiency,0.549,0.576,0.470,0.000,0.000
bases,1.326,1.277,1.208,0.000,0.000
procedures,1.033,1.076,1.183,0.000,0.000
doi,3.373,3.425,5.326,0.000,0.000
ideas,0.468,0.469,0.431,0.000,0.000
measured,10.135,9.477,10.891,0.000,0.000
proportional,9.254,9.513,9.848,0.000,0.000
applies,0.501,0.499,0.454,0.000,0.000
essentially,0.747,0.719,0.765,0.000,0.000
restricted,1.302,1.272,1.292,0.000,0.000
equals,4.666,4.575,3.733,0.000,0.000
explained,0.558,0.502,0.709,0.000,0.000
low,15.022,15.263,14.929,0.000,0.000
majority,3.352,3.427,2.738,0.000,0.000
exponential,5.741,6.202,6.087,0.000,0.000
explicit,7.060,7.047,6.484,0.000,0.000
elementary,2.431,2.481,2.248,0.000,0.000
traditional,1.403,1.423,1.405,0.000,0.000
naturally,1.343,1.349,1.211,0.000,0.000
involves,1.321,1.347,0.935,0.000,0.000
contrast,1.486,1.479,1.524,0.000,0.000
significant,8.732,8.689,8.588,0.000,0.000
rise,1.151,1.126,1.188,0.000,0.000
similarity,1.497,1.550,1.493,0.000,0.000
layer,8.341,8.448,8.956,0.000,0.000
overall,2.616,2.696,2.610,0.000,0.000
involving,1.558,1.542,1.805,0.000,0.000
letters,1.434,1.537,1.608,0.000,0.000
projection,5.171,5.519,5.433,0.000,0.000
authors,6.058,6.004,5.887,0.000,0.000
online,2.049,2.082,3.085,0.000,0.000
behaviour,1.174,1.243,1.287,0.000,0.000
analogous,3.396,3.534,2.904,0.000,0.000
indicates,1.067,1.064,1.107,0.000,0.000
obviously,0.652,0.655,0.659,0.000,0.000
correlation,37.689,37.372,39.942,0.000,0.000
algebraic,1.304,1.279,1.349,0.000,0.000
scientific,1.296,1.373,2.395,0.000,0.000
modern,1.473,1.529,1.790,0.000,0.000
fit,1.401,1.374,2.981,0.000,0.000
prospects,7.802,7.670,8.373,0.000,0.000
earlier,8.944,8.913,9.116,0.000,0.000
influence,1.596,1.772,1.386,0.000,0.000
profile,1.053,1.061,0.976,0.000,0.000
interpreted,1.291,1.322,1.399,0.000,0.000
scales,6.748,6.883,6.260,0.000,0.000
applicable,0.268,0.279,0.309,0.000,0.000
levels,44.820,44.797,47.145,0.000,0.000
com,1.943,2.091,2.720,0.000,0.000
